timestamp_utc,pmid,doi,year,title,journal,decision,stage,include_reason,exclude_reason,flag_reason,background_reason,needs_human_review,reviewer_votes,evidence_spans,source_path,copy_path,confidence_score,confidence,reviewer_votes_normalized,automated_vote_count,automated_votes_summary
2026-07-27T12:23:32.158013+00:00,37183791,10.1002/mrm.29705,2023,Robust retrospective motion correction of head motion using navigator-based and markerless motion tracking techniques.,Magnetic resonance in medicine,exclude,fulltext_screening,,"wrong_intervention_or_index: Navigator/markerless retrospective motion correction (non-AI acquisition/reconstruction), not an AI/ML reconstruction or its safety evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""retrospective correction based on two different motion-tracking techniques""]",2023 - Robust retrospective motion correction of head motion using navigator-based and markerless motion tracking techniques. - PMID 37183791.md,,0.65,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1007/978-3-031-46914-5_23,2023,SADIR: Shape-Aware Diffusion Models for 3D Image Reconstruction,Shape in Medical Imaging,include,fulltext_screening,Diffusion-model-based 3D reconstruction validated on brain MRI that explicitly targets reconstruction artifacts and anatomical/topological fidelity.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""artifacts such as discontinuities, holes, or mismatched connections"", ""lower reconstruction error and better preservation of the shape structure""]",2023 - SADIR Shape-Aware Diffusion Models for 3D Image Reconstruction - SPRINGER 10.1007_978-3-031-46914-5_23.md,,0.6,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,37317708,10.1002/mrm.29741,2023,Sampling strategies and integrated reconstruction for reducing distortion and boundary slice aliasing in high-resolution 3D diffusion MRI.,Magnetic resonance in medicine,exclude,fulltext_screening,,"wrong_intervention_or_index: Classical acquisition plus joint field-map reconstruction (non-AI) for distortion reduction, not an AI/ML reconstruction or its safety evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""reducing distortion and boundary slice aliasing""]",2023 - Sampling strategies and integrated reconstruction for reducing distortion and boundary slice aliasing in high-resolution - PMID 37317708.md,,0.65,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1007/978-3-031-43999-5_47,2023,Self-supervised MRI Reconstruction with Unrolled Diffusion Models,Medical Image Computing and Computer Assisted Intervention – MICCAI 2023,include,fulltext_screening,Deep-learning (diffusion) accelerated brain MRI reconstruction explicitly addressing image fidelity and reliability limitations.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""limitations regarding image fidelity, contextual sensitivity"", ""diffusion methods can show limited reliability""]",2023 - Self-supervised MRI Reconstruction with Unrolled Diffusion Models - SPRINGER 10.1007_978-3-031-43999-5_47.md,,0.6,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,36634366,10.1088/1361-6560/acb2a9,2023,Simultaneous multi-segment (SMSeg) EPI over multiple focal regions.,Physics in medicine and biology,exclude,fulltext_screening,,"wrong_intervention_or_index: Classical EPI acquisition with GRAPPA parallel imaging, not an AI/ML reconstruction or a safety-evaluation methodology.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""without causing appreciable residual aliasing artifacts""]",2023 - Simultaneous multi-segment (SMSeg) EPI over multiple focal regions. - PMID 36634366.md,,0.75,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,37448116,10.1002/mrm.29789,2023,Simultaneous multislice EPI prospective motion correction by real-time receiver phase correction and coil sensitivity map interpolation.,Magnetic resonance in medicine,exclude,fulltext_screening,,"wrong_intervention_or_index: Classical SMS-EPI prospective motion correction via receiver phase/coil sensitivity handling, not an AI/ML reconstruction or its safety evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""Reconstruction induced motion artifacts in single-shot SMS-EPI scans""]",2023 - Simultaneous multislice EPI prospective motion correction by real-time receiver phase correction and coil sensitivity ma - PMID 37448116.md,,0.72,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,36214198,10.1002/hbm.26091,2023,Spatial variation of changes in test-retest reliability of functional connectivity after global signal regression: The effect of considering hemodynamic delay.,Human brain mapping,exclude,fulltext_screening,,"out_of_scope: Functional-connectivity denoising/reliability analysis, not about MRI image reconstruction or its safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""test-retest reliability to characterize potential differences""]",2023 - Spatial variation of changes in test-retest reliability of functional connectivity after global signal regression The ef - PMID 36214198.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,37285247,10.1109/tmi.2023.3283948,2023,Spatial-Intensity Transforms for Medical Image-to-Image Translation.,IEEE transactions on medical imaging,include,fulltext_Thu_adjudication,"counterfactual_generative_fidelity: Resolved to include: SIT constrains a conditional generative model of brain MRI to a diffeomorphism plus sparse intensity change specifically to stop the generator from fabricating implausible anatomy, im ...",,,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""include""}","[""this technique significantly improves image fidelity, and our models generalize robustly to different scanners"", ""provides a disentangled view of anatomical and textural changes for each translation""]",2023 - Spatial-Intensity Transforms for Medical Image-to-Image Translation. - PMID 37285247.md,,0.55,low,"{""Thu_adjudicator"": ""include""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,37537513,10.1007/s10278-023-00883-0,2023,Subject-Specific Automatic Reconstruction of White Matter Tracts.,Journal of digital imaging,exclude,fulltext_screening,,"out_of_scope: Tractography (white-matter tract) reconstruction reliability, not MRI image reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""robustness and reliability (i.e., test-retest reproducibility) of tractography""]",2023 - Subject-Specific Automatic Reconstruction of White Matter Tracts. - PMID 37537513.md,,0.75,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,36576333,10.1002/hbm.26183,2023,Systematic evaluation of head motion on resting-state functional connectivity MRI in the neonate.,Human brain mapping,exclude,fulltext_screening,,"out_of_scope: Study of head-motion effects on neonatal functional connectivity, not MRI image reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""evaluation of head motion on resting-state functional connectivity""]",2023 - Systematic evaluation of head motion on resting-state functional connectivity MRI in the neonate. - PMID 36576333.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1002/mrm.29828,2023,Three-dimensional echo-shifted EPI with simultaneous blip-up and blip-down acquisitions for correcting geometric distortion,Magnetic Resonance in Medicine,exclude,fulltext_screening,,"wrong_intervention_or_index: Classical SENSE/TOPUP joint reconstruction for EPI geometric distortion correction, not an AI/ML reconstruction or its safety evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""correct for geometric distortion""]",2023 - Three‐dimensional echo‐shifted scp EPI scp with simultaneous blip‐up and blip‐down acquisitions for correcting geometric - OPENALEX W4386438530.md,,0.72,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,36575327,10.1007/s10548-022-00935-8,2023,fMRIflows: A Consortium of Fully Automatic Univariate and Multivariate fMRI Processing Pipelines.,Brain topography,exclude,fulltext_screening,,"out_of_scope: fMRI processing-pipeline toolbox for reproducible analysis, not MRI reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""fully automatic neuroimaging pipelines for fMRI analysis""]",2023 - fMRIflows A Consortium of Fully Automatic Univariate and Multivariate fMRI Processing Pipelines. - PMID 36575327.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1186/s41747-024-00472-y,2024,"7 T and beyond: toward a synergy between fMRI-based presurgical mapping at ultrahigh magnetic fields, AI, and robotic neurosurgery",European Radiology Experimental,background_only,fulltext_screening,,,,"review_for_background: Narrative review/discussion of fMRI, AI and robotic neurosurgery synergies, not a primary methodological study.",FALSE,"{""Dat Mai_fulltext"": ""background_only""}","[""Here, we discuss presurgical fMRI mapping"", ""This review highlights the potential synergies""]","2024 - 7 T and beyond toward a synergy between fMRI-based presurgical mapping at ultrahigh magnetic fields, AI, and robotic neu - SPRINGER 10.1186_s41747-024-00472-y.md",,0.8,medium,{},1,"{""background_only"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1007/s10278-023-00933-7,2024,A 3D Sparse Autoencoder for Fully Automated Quality Control of Affine Registrations in Big Data Brain MRI Studies,Journal of Imaging Informatics in Medicine,exclude,fulltext_Thu_adjudication,,"wrong_intervention_or_index: Resolved to exclude: the automated QC target is affine registration/alignment quality in brain MRI pipelines, not the fidelity or safety of an image reconstruction - the 'reconstruction error' here is the autoen ...",,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""fully automated pipeline using a sparse convolutional autoencoder for quality control (QC) of affine registrations"", ""the quality of the registration is proportional to the reconstruction error of the autoencoder""]",2024 - A 3D Sparse Autoencoder for Fully Automated Quality Control of Affine Registrations in Big Data Brain MRI Studies - SPRINGER 10.1007_s10278-023-00933-7.md,,0.55,low,"{""Thu_adjudicator"": ""exclude""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,38469930,10.1002/mrm.30077,2024,A 3D dual-echo spiral sequence for simultaneous dynamic susceptibility contrast and dynamic contrast-enhanced MRI with single bolus injection.,Magnetic resonance in medicine,exclude,fulltext_screening,,"wrong_intervention_or_index: Classical spiral perfusion sequence with SENSE and deblurring, not an AI/ML reconstruction or its safety evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""reduced geometric artifacts, and high temporal SNR""]",2024 - A 3D dual-echo spiral sequence for simultaneous dynamic susceptibility contrast and dynamic contrast-enhanced MRI with s - PMID 38469930.md,,0.72,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,38167996,10.1002/mp.16918,2024,AI-based motion artifact severity estimation in undersampled MRI allowing for selection of appropriate reconstruction models.,Medical physics,include,fulltext_screening,Deep-learning method to detect/quantify motion artifacts as an explicit safety mechanism for AI-based brain MRI reconstruction.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""valuable as a safety mechanism for AI-based approaches"", ""improve the safety and quality of AI-based reconstructions""]",2024 - AI-based motion artifact severity estimation in undersampled MRI allowing for selection of appropriate reconstruction mo - PMID 38167996.md,,0.85,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1038/s41598-024-59705-0,2024,Accelerated MRI reconstructions via variational network and feature domain learning,Scientific Reports,include,fulltext_screening,Deep-learning (VarNet) brain MRI reconstruction evaluated by neuroradiologists with explicit focus on anatomical-detail preservation vs loss.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""FI VarNet excelled in preserving anatomical details, including blood vessels, whereas E2E VarNet discarded or blurred them""]",2024 - Accelerated MRI reconstructions via variational network and feature domain learning - SPRINGER 10.1038_s41598-024-59705-0.md,,0.7,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1109/access.2024.3408840,2024,Adversarial Learning for MRI Reconstruction and Classification of Cognitively Impaired Individuals,IEEE Access,include,fulltext_screening,"GAN-based brain MRI reconstruction from missing data, evaluating image quality (SSIM) and retention of disease-specific features (avoiding omitted pathology).",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""reconstructs higher quality brain magnetic resonance images"", ""retain disease-specific imaging features""]",2024 - Adversarial Learning for MRI Reconstruction and Classification of Cognitively Impaired Individuals - IEEEXPLORE 10546982.md,,0.6,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,38400805,10.1002/jmri.29308,2024,Automated Quality Evaluation Index for Arterial Spin Labeling Derived Cerebral Blood Flow Maps.,Journal of magnetic resonance imaging : JMRI,include,fulltext_Thu_adjudication,"automated_judge_vs_human_baseline: Resolved to include: the paper develops an automated index that judges artifact burden and image quality of brain (ASL CBF) images and benchmarks it directly against two neuroradiologists' ratings, showing ...",,,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""include""}","[""The correlation between QEI and manual ratings (R = 0.83) was similar to inter-rater correlation (R = 0.81)"", ""The QEI correlated significantly better with manual ratings than did an existing approach""]",2024 - Automated Quality Evaluation Index for Arterial Spin Labeling Derived Cerebral Blood Flow Maps. - PMID 38400805.md,,0.6,low,"{""Thu_adjudicator"": ""include""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,39079601,10.1016/j.jocmr.2024.101067,2024,Automating quality control in cardiac magnetic resonance: Artificial intelligence for discriminative assessment of planning and motion artifacts and real-time reacquisition guidance.,Journal of cardiovascular magnetic resonance,exclude,fulltext_screening,,"wrong_population: AI quality control for cardiac MR cine imaging, not brain MRI.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""quality control in cardiac magnetic resonance""]",2024 - Automating quality control in cardiac magnetic resonance Artificial intelligence for discriminative assessment of planni - PMID 39079601.md,,0.85,high,{},1,"{""exclude"": 1}"
